"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
5878,0.263744302,0.263564254,0.263204996,0.2626682,0.261956378,0.261072873,0.260021859,0.258808342,0.257438148,0.255917919,0.254255107,0.252457957,0.250535492,0.248497499,0.2463545,0.244117723,0.241799071,0.23941108,0.236966873,0.234480101,0.231964888,0.22943576,0.226907566,0.224395396,0.221914492,0.219480145,0.217107595,0.214811919,0.212607918,0.210509998,0.208532053,0.206687343,0.204988377,0.2034468,0.202073275,0.200877387,0.199867543,0.199050889,0.198433234,0.198018988,0.197811119
5879,0.263732302,0.26355232,0.263193193,0.262656595,0.261945034,0.261061854,0.260011228,0.258798159,0.257428473,0.25590881,0.254246618,0.25245014,0.250528399,0.248491175,0.246348988,0.244113063,0.241795298,0.239408226,0.236964962,0.234479156,0.231964925,0.229436789,0.226909592,0.224398418,0.221918501,0.219485129,0.217113533,0.214818784,0.212615677,0.210518611,0.208541475,0.206697522,0.204999256,0.203458315,0.202085359,0.200889968,0.199880545,0.199064231,0.198446834,0.198032761,0.197824979
5880,0.263720306,0.26354039,0.263181395,0.262644994,0.261933695,0.261050839,0.260000601,0.258787981,0.257418802,0.255899704,0.254238132,0.252442327,0.250521308,0.248484853,0.246343478,0.244108404,0.241791527,0.239405372,0.236963053,0.234478212,0.231964962,0.229437818,0.226911617,0.224401438,0.221922509,0.21949011,0.217119468,0.214825646,0.212623432,0.210527221,0.208550893,0.206707697,0.205010131,0.203469826,0.202097439,0.200902544,0.199893541,0.199077568,0.198460428,0.198046528,0.197838833
5881,0.263708315,0.263528465,0.263169602,0.262633397,0.261922359,0.261039829,0.259989978,0.258777806,0.257409134,0.255890601,0.254229649,0.252434517,0.25051422,0.248478534,0.24633797,0.244103748,0.241787757,0.23940252,0.236961144,0.234477268,0.231964999,0.229438846,0.226913641,0.224404457,0.221926515,0.219495089,0.2171254,0.214832505,0.212631184,0.210535827,0.208560307,0.206717868,0.205021001,0.203481333,0.202109514,0.200915115,0.199906532,0.199090899,0.198474016,0.198060289,0.197852681
5882,0.263696328,0.263516544,0.263157812,0.262621805,0.261911028,0.261028822,0.259979358,0.258767634,0.25739947,0.255881502,0.25422117,0.252426709,0.250507134,0.248472217,0.246332465,0.244099093,0.241783988,0.239399668,0.236959236,0.234476324,0.231965036,0.229439874,0.226915664,0.224407474,0.22193052,0.219500067,0.21713133,0.214839361,0.212638933,0.210544429,0.208569718,0.206728034,0.205031866,0.203492834,0.202121584,0.200927681,0.199919517,0.199104224,0.198487599,0.198074045,0.197866524
5883,0.263684346,0.263504628,0.263146027,0.262610216,0.261899701,0.26101782,0.259968743,0.258757467,0.25738981,0.255872406,0.254212693,0.252418905,0.250500051,0.248465902,0.246326961,0.24409444,0.241780221,0.239396818,0.236957328,0.234475381,0.231965073,0.229440901,0.226917687,0.224410491,0.221934522,0.219505042,0.217137258,0.214846214,0.212646679,0.210553028,0.208579124,0.206738197,0.205042727,0.203504331,0.202133648,0.200940241,0.199932497,0.199117544,0.198501176,0.198087795,0.197880361
5884,0.263672368,0.263492715,0.263134247,0.262598632,0.261888378,0.261006821,0.259958131,0.258747303,0.257380153,0.255863313,0.25420422,0.252411103,0.250492971,0.248459589,0.24632146,0.244089789,0.241776455,0.239393968,0.236955421,0.234474438,0.23196511,0.229441928,0.226919709,0.224413506,0.221938523,0.219510015,0.217143183,0.214853064,0.212654422,0.210561624,0.208588527,0.206748355,0.205053583,0.203515823,0.202145708,0.200952797,0.199945472,0.199130858,0.198514748,0.198101539,0.197894191
5885,0.263660394,0.263480808,0.26312247,0.262587052,0.261877059,0.260995827,0.259947523,0.258737143,0.2573705,0.255854224,0.25419575,0.252403304,0.250485893,0.248453279,0.24631596,0.244085139,0.241772691,0.23939112,0.236953515,0.234473495,0.231965146,0.229442955,0.22692173,0.22441652,0.221942523,0.219514987,0.217149106,0.214859912,0.212662161,0.210570216,0.208597926,0.206758509,0.205064435,0.20352731,0.202157763,0.200965347,0.199958441,0.199144167,0.198528314,0.198115278,0.197908017
5886,0.263648425,0.263468904,0.263110698,0.262575477,0.261865744,0.260984836,0.25993692,0.258726987,0.25736085,0.255845138,0.254187283,0.252395508,0.250478818,0.248446971,0.246310463,0.244080491,0.241768928,0.239388272,0.23695161,0.234472553,0.231965183,0.229443981,0.22692375,0.224419533,0.221946521,0.219519956,0.217155026,0.214866757,0.212669898,0.210578804,0.20860732,0.206768659,0.205075283,0.203538792,0.202169812,0.200977891,0.199971405,0.19915747,0.198541874,0.198129011,0.197921836
5887,0.26363646,0.263457005,0.26309893,0.262563905,0.261854433,0.26097385,0.25992632,0.258716834,0.257351204,0.255836056,0.254178819,0.252387716,0.250471746,0.248440666,0.246304967,0.244075845,0.241765166,0.239385426,0.236949705,0.234471611,0.231965219,0.229445006,0.226925769,0.224422544,0.221950517,0.219524923,0.217160944,0.214873599,0.212677631,0.210587389,0.208616711,0.206778804,0.205086126,0.20355027,0.202181857,0.200990431,0.199984363,0.199170768,0.198555429,0.198142738,0.19793565
5888,0.2636245,0.263445111,0.263087167,0.262552338,0.261843127,0.260962868,0.259915724,0.258706685,0.257341562,0.255826977,0.254170358,0.252379926,0.250464676,0.248434363,0.246299474,0.244071201,0.241761406,0.239382581,0.236947801,0.234470669,0.231965256,0.229446031,0.226927787,0.224425554,0.221954512,0.219529888,0.217166859,0.214880438,0.212685361,0.21059597,0.208626099,0.206788946,0.205096964,0.203561743,0.202193897,0.201002965,0.199997316,0.19918406,0.198568977,0.198156459,0.197949458
5889,0.263612544,0.26343322,0.263075408,0.262540775,0.261831825,0.260951889,0.259905132,0.25869654,0.257331923,0.255817901,0.2541619,0.252372138,0.250457609,0.248428062,0.246293983,0.244066558,0.241757647,0.239379737,0.236945898,0.234469728,0.231965292,0.229447056,0.226929805,0.224428563,0.221958505,0.219534851,0.217172773,0.214887275,0.212693088,0.210604548,0.208635482,0.206799083,0.205107798,0.203573211,0.202205931,0.201015494,0.200010264,0.199197346,0.198582521,0.198170175,0.19796326
5890,0.263600592,0.263421334,0.263063653,0.262529217,0.261820526,0.260940915,0.259894544,0.258686399,0.257322287,0.255808828,0.254153446,0.252364354,0.250450544,0.248421764,0.246288493,0.244061917,0.24175389,0.239376894,0.236943995,0.234468787,0.231965329,0.22944808,0.226931821,0.224431571,0.221962496,0.219539812,0.217178683,0.214894108,0.212700811,0.210613122,0.208644861,0.206809216,0.205118628,0.203584674,0.202217961,0.201028018,0.200023206,0.199210627,0.198596058,0.198183884,0.197977056
5891,0.263588645,0.263409453,0.263051903,0.262517662,0.261809233,0.260929945,0.259883959,0.258676261,0.257312655,0.255799759,0.254144994,0.252356573,0.250443482,0.248415468,0.246283006,0.244057278,0.241750134,0.239374052,0.236942093,0.234467846,0.231965365,0.229449104,0.226933837,0.224434578,0.221966486,0.219544772,0.217184591,0.214900939,0.212708532,0.210621693,0.208654237,0.206819345,0.205129453,0.203596133,0.202229986,0.201040537,0.200036143,0.199223903,0.19860959,0.198197588,0.197990846
5892,0.263576702,0.263397575,0.263040156,0.262506112,0.261797943,0.260918979,0.259873379,0.258666127,0.257303027,0.255790694,0.254136546,0.252348794,0.250436423,0.248409174,0.246277521,0.244052641,0.241746379,0.239371211,0.236940192,0.234466905,0.231965401,0.229450127,0.226935852,0.224437583,0.221970474,0.219549729,0.217190497,0.214907767,0.212716249,0.21063026,0.208663608,0.20682947,0.205140273,0.203607586,0.202242005,0.201053051,0.200049074,0.199237173,0.198623116,0.198211287,0.198004631
5893,0.263564763,0.263385702,0.263028414,0.262494566,0.261786657,0.260908016,0.259862803,0.258655997,0.257293402,0.255781632,0.254128101,0.252341019,0.250429367,0.248402883,0.246272038,0.244048005,0.241742626,0.239368371,0.236938291,0.234465965,0.231965438,0.22945115,0.226937866,0.224440587,0.22197446,0.219554684,0.217196401,0.214914592,0.212723963,0.210638824,0.208672976,0.20683959,0.205151089,0.203619035,0.20225402,0.201065559,0.200062,0.199250437,0.198636637,0.198224979,0.19801841
5894,0.263552829,0.263373834,0.263016677,0.262483025,0.261775376,0.260897058,0.25985223,0.258645871,0.257283781,0.255772573,0.254119659,0.252333246,0.250422313,0.248396594,0.246266557,0.244043371,0.241738874,0.239365532,0.236936391,0.234465025,0.231965474,0.229452173,0.22693988,0.22444359,0.221978445,0.219559637,0.217202302,0.214921415,0.212731674,0.210647384,0.20868234,0.206849706,0.205161901,0.20363048,0.20226603,0.201078062,0.20007492,0.199263696,0.198650152,0.198238666,0.198032183
5895,0.263540899,0.26336197,0.263004944,0.262471487,0.261764098,0.260886104,0.259841661,0.258635748,0.257274164,0.255763517,0.25411122,0.252325476,0.250415261,0.248390307,0.246261078,0.244038739,0.241735124,0.239362694,0.236934492,0.234464086,0.23196551,0.229453195,0.226941892,0.224446591,0.221982428,0.219564588,0.2172082,0.214928235,0.212739382,0.210655941,0.2086917,0.206859818,0.205172708,0.203641919,0.202278034,0.20109056,0.200087836,0.199276949,0.198663661,0.198252347,0.198045951
5896,0.263528974,0.26335011,0.262993215,0.262459954,0.261752825,0.260875154,0.259831096,0.258625629,0.25726455,0.255754465,0.254102785,0.252317709,0.250408213,0.248384023,0.246255601,0.244034108,0.241731375,0.239359858,0.236932594,0.234463147,0.231965546,0.229454216,0.226943904,0.224449592,0.22198641,0.219569536,0.217214097,0.214935051,0.212747086,0.210664494,0.208701056,0.206869926,0.20518351,0.203653354,0.202290034,0.201103052,0.200100746,0.199290197,0.198677165,0.198266023,0.198059713
5897,0.263517053,0.263338254,0.26298149,0.262448425,0.261741556,0.260864208,0.259820536,0.258615514,0.257254939,0.255745416,0.254094352,0.252309945,0.250401167,0.248377741,0.246250126,0.24402948,0.241727627,0.239357022,0.236930696,0.234462208,0.231965582,0.229455237,0.226945915,0.224452591,0.22199039,0.219574483,0.21721999,0.214941866,0.212754788,0.210673044,0.208710409,0.20688003,0.205194309,0.203664784,0.202302029,0.20111554,0.20011365,0.199303439,0.198690663,0.198279693,0.198073469
5898,0.263505136,0.263326403,0.26296977,0.2624369,0.261730291,0.260853266,0.259809979,0.258605403,0.257245332,0.25573637,0.254085923,0.252302184,0.250394123,0.248371462,0.246244653,0.244024853,0.241723881,0.239354187,0.236928799,0.23446127,0.231965618,0.229456258,0.226947925,0.224455589,0.221994368,0.219579428,0.217225882,0.214948677,0.212762486,0.21068159,0.208719757,0.20689013,0.205205102,0.20367621,0.202314018,0.201128022,0.200126549,0.199316676,0.198704155,0.198293357,0.198087219
5899,0.263493224,0.263314556,0.262958054,0.26242538,0.26171903,0.260842328,0.259799426,0.258595295,0.257235729,0.255727328,0.254077497,0.252294426,0.250387082,0.248365185,0.246239183,0.244020227,0.241720136,0.239351354,0.236926902,0.234460331,0.231965654,0.229457278,0.226949934,0.224458586,0.221998345,0.219584371,0.217231771,0.214955485,0.212770181,0.210690132,0.208729102,0.206900225,0.205215891,0.20368763,0.202326003,0.201140499,0.200139443,0.199329907,0.198717642,0.198307015,0.198100963
5900,0.263481316,0.263302714,0.262946342,0.262413864,0.261707773,0.260831394,0.259788876,0.258585191,0.257226129,0.255718289,0.254069073,0.252286671,0.250380044,0.24835891,0.246233714,0.244015604,0.241716393,0.239348521,0.236925007,0.234459394,0.23196569,0.229458298,0.226951942,0.224461581,0.22200232,0.219589312,0.217237657,0.214962291,0.212777873,0.210698671,0.208738443,0.206910317,0.205226676,0.203699046,0.202337983,0.201152971,0.200152331,0.199343133,0.198731123,0.198320668,0.198114702
5901,0.263469412,0.263290876,0.262934634,0.262402351,0.261696521,0.260820464,0.259778331,0.258575091,0.257216533,0.255709254,0.254060653,0.252278918,0.250373009,0.248352637,0.246228247,0.244010982,0.241712651,0.23934569,0.236923112,0.234458456,0.231965725,0.229459317,0.22695395,0.224464575,0.222006293,0.219594251,0.217243541,0.214969094,0.212785562,0.210707207,0.20874778,0.206920404,0.205237456,0.203710457,0.202349958,0.201165438,0.200165214,0.199356353,0.198744599,0.198334315,0.198128435
5902,0.263457513,0.263279042,0.262922931,0.262390844,0.261685272,0.260809539,0.25976779,0.258564995,0.25720694,0.255700222,0.254052237,0.252271169,0.250365976,0.248346367,0.246222783,0.244006362,0.241708911,0.239342859,0.236921217,0.234457519,0.231965761,0.229460336,0.226955956,0.224467568,0.222010265,0.219599188,0.217249423,0.214975894,0.212793248,0.210715739,0.208757113,0.206930487,0.205248232,0.203721864,0.202361927,0.201177899,0.200178091,0.199369567,0.198758069,0.198347956,0.198142162
5903,0.263445618,0.263267212,0.262911232,0.26237934,0.261674028,0.260798617,0.259757252,0.258554902,0.257197351,0.255691193,0.254043823,0.252263422,0.250358945,0.248340099,0.24621732,0.244001744,0.241705171,0.23934003,0.236919324,0.234456582,0.231965797,0.229461355,0.226957962,0.22447056,0.222014235,0.219604123,0.217255302,0.214982692,0.21280093,0.210724268,0.208766442,0.206940565,0.205259004,0.203733265,0.202373892,0.201190356,0.200190964,0.199382776,0.198771533,0.198361591,0.198155884
5904,0.263433727,0.263255387,0.262899538,0.262367841,0.261662788,0.260787699,0.259746718,0.258544813,0.257187765,0.255682168,0.254035412,0.252255678,0.250351918,0.248333834,0.24621186,0.243997127,0.241701434,0.239337202,0.236917431,0.234455646,0.231965832,0.229462373,0.226959967,0.22447355,0.222018204,0.219609055,0.217261179,0.214989486,0.21280861,0.210732793,0.208775768,0.20695064,0.20526977,0.203744662,0.202385852,0.201202807,0.200203831,0.19939598,0.198784991,0.198375221,0.1981696
5905,0.263421841,0.263243566,0.262887847,0.262356346,0.261651552,0.260776785,0.259736188,0.258534727,0.257178183,0.255673146,0.254027005,0.252247937,0.250344892,0.248327571,0.246206401,0.243992512,0.241697697,0.239334374,0.236915539,0.234454709,0.231965868,0.22946339,0.226961971,0.22447654,0.222022171,0.219613986,0.217267054,0.214996278,0.212816286,0.210741314,0.208785089,0.20696071,0.205280533,0.203756055,0.202397807,0.201215253,0.200216692,0.199409178,0.198798444,0.198388845,0.19818331
5906,0.263409959,0.26323175,0.262876161,0.262344855,0.26164032,0.260765875,0.259725663,0.258524646,0.257168604,0.255664127,0.2540186,0.252240199,0.25033787,0.24832131,0.246200945,0.243987899,0.241693962,0.239331548,0.236913647,0.234453773,0.231965903,0.229464408,0.226963975,0.224479528,0.222026136,0.219618915,0.217272926,0.215003067,0.212823959,0.210749832,0.208794407,0.206970777,0.205291291,0.203767442,0.202409757,0.201227693,0.200229548,0.199422371,0.198811892,0.198402464,0.198197014
5907,0.263398082,0.263219938,0.262864479,0.262333368,0.261629092,0.260754969,0.259715141,0.258514568,0.257159029,0.255655111,0.254010199,0.252232464,0.25033085,0.248315051,0.24619549,0.243983288,0.241690229,0.239328723,0.236911756,0.234452838,0.231965939,0.229465424,0.226965977,0.224482515,0.222030099,0.219623842,0.217278796,0.215009853,0.212831629,0.210758347,0.208803721,0.206980839,0.205302044,0.203778825,0.202421702,0.201240129,0.200242399,0.199435558,0.198825333,0.198416076,0.198210712
5908,0.263386209,0.26320813,0.262852802,0.262321885,0.261617869,0.260744068,0.259704622,0.258504494,0.257149458,0.255646099,0.254001801,0.252224732,0.250323833,0.248308795,0.246190038,0.243978678,0.241686497,0.239325899,0.236909866,0.234451903,0.231965974,0.229466441,0.226967979,0.2244855,0.222034062,0.219628766,0.217284663,0.215016637,0.212839296,0.210766858,0.208813031,0.206990897,0.205312793,0.203790203,0.202433642,0.201252559,0.200255244,0.199448739,0.19883877,0.198429683,0.198224405
5909,0.26337434,0.263196326,0.262841129,0.262310407,0.261606649,0.26073317,0.259694108,0.258494423,0.25713989,0.255637091,0.253993406,0.252217003,0.250316818,0.248302541,0.246184587,0.24397407,0.241682766,0.239323076,0.236907977,0.234450968,0.23196601,0.229467456,0.226969979,0.224488485,0.222038022,0.219633689,0.217290528,0.215023417,0.212846959,0.210775365,0.208822337,0.207000951,0.205323538,0.203801576,0.202445577,0.201264985,0.200268084,0.199461915,0.1988522,0.198443285,0.198238092
5910,0.263362476,0.263184527,0.26282946,0.262298933,0.261595434,0.260722276,0.259683598,0.258484357,0.257130326,0.255628085,0.253985014,0.252209276,0.250309806,0.24829629,0.246179139,0.243969464,0.241679036,0.239320254,0.236906088,0.234450033,0.231966045,0.229468472,0.226971979,0.224491468,0.222041981,0.21963861,0.217296391,0.215030195,0.21285462,0.210783869,0.20883164,0.207011,0.205334278,0.203812945,0.202457507,0.201277405,0.200280919,0.199475086,0.198865625,0.198456881,0.198251774
5911,0.263350616,0.263172732,0.262817795,0.262287463,0.261584222,0.260711386,0.259673091,0.258474294,0.257120765,0.255619083,0.253976625,0.252201552,0.250302797,0.248290041,0.246173693,0.243964859,0.241675308,0.239317433,0.2369042,0.234449099,0.23196608,0.229469487,0.226973979,0.22449445,0.222045938,0.219643529,0.217302251,0.21503697,0.212862277,0.21079237,0.208840938,0.207021046,0.205345014,0.203824309,0.202469432,0.20128982,0.200293748,0.199488251,0.198879044,0.198470471,0.19826545
5912,0.26333876,0.263160942,0.262806135,0.262275997,0.261573015,0.2607005,0.259662588,0.258464234,0.257111208,0.255610085,0.253968239,0.252193832,0.25029579,0.248283794,0.246168249,0.243960256,0.241671582,0.239314613,0.236902313,0.234448165,0.231966115,0.229470501,0.226975977,0.22449743,0.222049894,0.219648445,0.217308108,0.215043743,0.212869932,0.210800867,0.208850233,0.207031087,0.205355745,0.203835668,0.202481352,0.201302229,0.200306572,0.19950141,0.198892458,0.198484055,0.19827912
5913,0.263326909,0.263149156,0.262794479,0.262264536,0.261561812,0.260689619,0.25965209,0.258454179,0.257101654,0.255601089,0.253959857,0.252186114,0.250288786,0.24827755,0.246162807,0.243955655,0.241667857,0.239311794,0.236900426,0.234447231,0.23196615,0.229471515,0.226977974,0.22450041,0.222053848,0.21965336,0.217313964,0.215050512,0.212877583,0.210809361,0.208859524,0.207041124,0.205366472,0.203847022,0.202493267,0.201314634,0.200319391,0.199514565,0.198905866,0.198497634,0.198292784
5914,0.263315062,0.263137374,0.262782827,0.262253079,0.261550613,0.260678741,0.259641595,0.258444127,0.257092104,0.255592097,0.253951477,0.252178399,0.250281785,0.248271308,0.246157366,0.243951056,0.241664133,0.239308976,0.23689854,0.234446298,0.231966185,0.229472529,0.226979971,0.224503388,0.2220578,0.219658273,0.217319817,0.215057279,0.212885231,0.210817851,0.208868811,0.207051157,0.205377194,0.203858372,0.202505178,0.201327033,0.200332204,0.199527713,0.198919269,0.198511206,0.198306442
