"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
2513,0.497248455,0.496113262,0.493845171,0.490448858,0.485931687,0.480304019,0.473579763,0.465776867,0.456918045,0.447031439,0.436151415,0.424319233,0.411583813,0.398002307,0.383640616,0.368573639,0.352885408,0.336668846,0.320025291,0.303063655,0.285899294,0.268652525,0.251446918,0.234407345,0.217657917,0.201319895,0.18550965,0.170336817,0.15590271,0.142299079,0.129607278,0.117897841,0.107230507,0.097654607,0.089209807,0.081927088,0.075829903,0.070935394,0.06725558,0.06479843,0.063568736
2514,0.497016781,0.495882124,0.49361511,0.490220421,0.485705432,0.480080516,0.473359598,0.465560641,0.456706373,0.446824949,0.435950745,0.424125022,0.411396701,0.397822919,0.383469557,0.368411479,0.352732671,0.336525998,0.319892725,0.302941679,0.285788121,0.268552264,0.251357568,0.23432879,0.217589932,0.201262145,0.1854617,0.170298142,0.155872713,0.142277102,0.12959262,0.117889775,0.107228295,0.097657513,0.089217109,0.081938085,0.075843919,0.070951783,0.067273722,0.064817727,0.063588606
2515,0.496785135,0.495651014,0.493385076,0.489992011,0.485479203,0.47985704,0.473139461,0.465344442,0.456494727,0.446618485,0.435750098,0.423930835,0.411209609,0.397643549,0.383298512,0.36824933,0.352579941,0.336383152,0.319760156,0.302819696,0.285676936,0.268451987,0.251268196,0.23425021,0.217521917,0.20120436,0.18541371,0.170259426,0.155842672,0.14225508,0.129577915,0.117881663,0.107226036,0.097660373,0.089224365,0.081949036,0.075857891,0.07096813,0.067291823,0.064836983,0.063608436
2516,0.496553516,0.495419931,0.49315507,0.489763629,0.485253003,0.479633592,0.47291935,0.465128269,0.456283107,0.446412045,0.435549475,0.423736669,0.411022537,0.397464197,0.383127482,0.368087192,0.352427219,0.33624031,0.319627587,0.302697707,0.28556574,0.268351693,0.251178803,0.234171604,0.21745387,0.20114654,0.185365683,0.170220668,0.155812588,0.142233012,0.129563165,0.117873503,0.107223731,0.097663187,0.089231576,0.081959943,0.07587182,0.070984434,0.067309881,0.064856198,0.063628225
2517,0.496321925,0.495188877,0.492925092,0.489535275,0.48502683,0.479410172,0.472699266,0.464912123,0.456071513,0.446205631,0.435348876,0.423542525,0.410835486,0.397284862,0.382956467,0.367925066,0.352274504,0.336097472,0.319495016,0.302575712,0.285454533,0.268251383,0.251089389,0.234092971,0.217385794,0.201088685,0.185317617,0.17018187,0.15578246,0.142210899,0.129548368,0.117865297,0.107221379,0.097665954,0.089238741,0.081970806,0.075885706,0.071000696,0.067327898,0.064875371,0.063647972
2518,0.496090362,0.49495785,0.492695142,0.489306948,0.484800685,0.479186779,0.47247921,0.464696004,0.455859945,0.445999241,0.435148301,0.423348404,0.410648454,0.397105546,0.382785467,0.367762951,0.352121798,0.335954637,0.319362444,0.30245371,0.285343315,0.268151057,0.250999953,0.234014312,0.217317686,0.201030796,0.185269513,0.17014303,0.155752289,0.142188741,0.129533525,0.117857045,0.107218981,0.097668675,0.089245861,0.081981624,0.075899548,0.071016915,0.067345873,0.064894504,0.063667679
2519,0.495858826,0.494726852,0.492465219,0.48907865,0.484574568,0.478963414,0.472259181,0.464479911,0.455648403,0.445792878,0.43494775,0.423154305,0.410461443,0.396926247,0.382614482,0.367600848,0.351969098,0.335811805,0.319229871,0.302331703,0.285232086,0.268050714,0.250910497,0.233935628,0.217249549,0.200972872,0.185221371,0.17010415,0.155722074,0.142166538,0.129518636,0.117848745,0.107216536,0.097671351,0.089252936,0.081992398,0.075913347,0.071033092,0.067363807,0.064913595,0.063687345
2520,0.495627319,0.494495881,0.492235325,0.488850379,0.484348478,0.478740076,0.47203918,0.464263846,0.455436888,0.445586539,0.434747223,0.422960229,0.410274453,0.396746966,0.382443511,0.367438756,0.351816407,0.335668977,0.319097296,0.30220969,0.285120846,0.267950356,0.250821019,0.233856918,0.217181381,0.200914914,0.185173191,0.170065228,0.155691816,0.14214429,0.129503701,0.1178404,0.107214044,0.09767398,0.089259965,0.082003128,0.075927103,0.071049226,0.067381699,0.064932646,0.063706971
2521,0.49539584,0.494264939,0.492005458,0.488622137,0.484122417,0.478516767,0.471819206,0.464047808,0.455225399,0.445380226,0.43454672,0.422766175,0.410087483,0.396567703,0.382272556,0.367276676,0.351663724,0.335526152,0.318964721,0.302087671,0.285009595,0.267849982,0.250731521,0.233778181,0.217113182,0.200856921,0.185124973,0.170026266,0.155661515,0.142121997,0.12948872,0.117832008,0.107211506,0.097676563,0.089266949,0.082013813,0.075940815,0.071065317,0.067399549,0.064951655,0.063726555
2522,0.495164389,0.494034024,0.49177562,0.488393923,0.483896383,0.478293485,0.471599259,0.463831797,0.455013937,0.445173938,0.434346241,0.422572144,0.409900534,0.396388459,0.382101616,0.367114608,0.351511048,0.335383331,0.318832145,0.301965647,0.284898334,0.267749592,0.250642001,0.23369942,0.217044954,0.200798894,0.185076718,0.169987262,0.155631171,0.142099659,0.129473693,0.117823569,0.107208922,0.097679101,0.089273888,0.082024454,0.075954483,0.071081367,0.067417357,0.064970623,0.063746099
2523,0.494932966,0.493803138,0.49154581,0.488165737,0.483670378,0.478070231,0.471379341,0.463615813,0.4548025,0.444967677,0.434145786,0.422378135,0.409713605,0.396209232,0.381930691,0.366952552,0.35135838,0.335240514,0.318699568,0.301843616,0.284787062,0.267649186,0.250552461,0.233620632,0.216976695,0.200740834,0.185028424,0.169948219,0.155600783,0.142077276,0.12945862,0.117815085,0.107206291,0.097681592,0.089280781,0.08203505,0.075968109,0.071097374,0.067435124,0.06498955,0.063765602
2524,0.494701572,0.493572281,0.491316029,0.487937579,0.483444401,0.477847006,0.47115945,0.463399856,0.454591091,0.44476144,0.433945356,0.422184149,0.409526697,0.396030024,0.381759781,0.366790507,0.351205721,0.335097701,0.318566991,0.301721581,0.284675779,0.267548765,0.2504629,0.23354182,0.216908407,0.200682739,0.184980093,0.169909134,0.155570353,0.142054849,0.129443502,0.117806554,0.107203614,0.097684038,0.08928763,0.082045603,0.075981691,0.071113338,0.067452849,0.065008435,0.063785064
2525,0.494470206,0.493341451,0.491086276,0.487709449,0.483218452,0.477623808,0.470939587,0.463183927,0.454379708,0.44455523,0.433744951,0.421990186,0.409339809,0.395850834,0.381588887,0.366628475,0.35105307,0.334954891,0.318434413,0.301599539,0.284564485,0.267448328,0.250373319,0.233462982,0.216840088,0.20062461,0.184931725,0.169870009,0.15553988,0.142032378,0.129428338,0.117797976,0.107200891,0.097686437,0.089294433,0.082056111,0.075995229,0.07112926,0.067470533,0.06502728,0.063804485
2526,0.494238869,0.49311065,0.490856551,0.487481348,0.482992531,0.477400638,0.470719751,0.462968025,0.454168352,0.444349045,0.43354457,0.421796246,0.409152943,0.395671662,0.381418008,0.366466454,0.350900426,0.334812086,0.318301834,0.301477493,0.284453182,0.267347876,0.250283717,0.233384118,0.21677174,0.200566447,0.184883319,0.169830843,0.155509364,0.142009861,0.129413128,0.117789353,0.107198122,0.097688792,0.089301192,0.082066574,0.076008725,0.07114514,0.067488175,0.065046084,0.063823866
2527,0.49400756,0.492879878,0.490626855,0.487253276,0.482766639,0.477177497,0.470499944,0.462752151,0.453957023,0.444142886,0.433344213,0.421602328,0.408966097,0.395492508,0.381247144,0.366304446,0.350747792,0.334669285,0.318169254,0.301355441,0.284341868,0.267247408,0.250194095,0.23330523,0.216703362,0.20050825,0.184834876,0.169791638,0.155478806,0.141987301,0.129397873,0.117780684,0.107195307,0.0976911,0.089307905,0.082076994,0.076022177,0.071160977,0.067505775,0.065064847,0.063843206
2528,0.493776279,0.492649135,0.490397187,0.487025232,0.482540776,0.476954384,0.470280165,0.462536304,0.45374572,0.443936752,0.433143881,0.421408434,0.408779272,0.395313374,0.381076297,0.36614245,0.350595165,0.334526488,0.318036675,0.301233383,0.284230543,0.267146925,0.250104453,0.233226316,0.216634955,0.20045002,0.184786395,0.169752391,0.155448204,0.141964696,0.129382572,0.117771968,0.107192446,0.097693363,0.089314573,0.08208737,0.076035586,0.071176772,0.067523334,0.065083569,0.063862505
2529,0.493545028,0.49241842,0.490167548,0.486797217,0.48231494,0.4767313,0.470060413,0.462320484,0.453534445,0.443730645,0.432943574,0.421214563,0.408592468,0.395134257,0.380905464,0.365980466,0.350442547,0.334383695,0.317904095,0.301111321,0.284119209,0.267046426,0.25001479,0.233147377,0.216566518,0.200391756,0.184737877,0.169713105,0.15541756,0.141942046,0.129367226,0.117763207,0.107189538,0.09769558,0.089321197,0.082097701,0.076048952,0.071192525,0.067540851,0.065102249,0.063881764
2530,0.493313805,0.492187734,0.489937938,0.48656923,0.482089134,0.476508244,0.46984069,0.462104693,0.453323196,0.443524564,0.432743292,0.421020715,0.408405686,0.39495516,0.380734648,0.365818494,0.350289937,0.334240906,0.317771514,0.300989253,0.284007864,0.266945913,0.249925107,0.233068413,0.216498051,0.200333458,0.184689322,0.169673778,0.155386874,0.141919353,0.129351834,0.1177544,0.107186585,0.097697751,0.089327775,0.082107988,0.076062275,0.071208235,0.067558327,0.065120889,0.063900981
2531,0.493082611,0.491957076,0.489708357,0.486341273,0.481863356,0.476285216,0.469620995,0.461888929,0.453111975,0.443318509,0.432543034,0.42082689,0.408218924,0.394776081,0.380563847,0.365656535,0.350137336,0.334098122,0.317638934,0.300867181,0.283896509,0.266845384,0.249835404,0.232989424,0.216429555,0.200275127,0.18464073,0.169634412,0.155356145,0.141896615,0.129336397,0.117745546,0.107183586,0.097699877,0.089334309,0.082118232,0.076075554,0.071223903,0.067575761,0.065139488,0.063920158
2532,0.492851446,0.491726448,0.489478804,0.486113344,0.481637607,0.476062217,0.469401329,0.461673193,0.452900781,0.44311248,0.432342801,0.420633088,0.408032184,0.39459702,0.380393062,0.365494588,0.349984744,0.333955342,0.317506353,0.300745103,0.283785145,0.26674484,0.249745681,0.232910411,0.21636103,0.200216763,0.184592101,0.169595005,0.155325374,0.141873833,0.129320915,0.117736648,0.107180541,0.097701957,0.089340797,0.082128431,0.076088791,0.071239529,0.067593154,0.065158045,0.063939295
2533,0.49262031,0.491495849,0.489249281,0.485885444,0.481411887,0.475839247,0.46918169,0.461457485,0.452689613,0.442906478,0.432142593,0.42043931,0.407845465,0.394417979,0.380222293,0.365332654,0.34983216,0.333812566,0.317373772,0.300623021,0.28367377,0.266644282,0.249655938,0.232831373,0.216292475,0.200158365,0.184543435,0.169555559,0.15529456,0.141851007,0.129305388,0.117727703,0.10717745,0.097703992,0.089347241,0.082138586,0.076101984,0.071255113,0.067610505,0.065176562,0.06395839
2534,0.492389203,0.491265278,0.489019787,0.485657573,0.481186196,0.475616306,0.468962081,0.461241805,0.452478474,0.442700502,0.431942411,0.420245555,0.407658767,0.394238957,0.38005154,0.365170732,0.349679586,0.333669796,0.317241191,0.300500933,0.283562386,0.266543708,0.249566175,0.23275231,0.216223891,0.200099934,0.184494732,0.169516073,0.155263705,0.141828137,0.129289816,0.117718713,0.107174313,0.097705982,0.08935364,0.082148697,0.076115134,0.071270655,0.067627815,0.065195038,0.063977445
2535,0.492158125,0.491034737,0.488790321,0.485429731,0.480960534,0.475393393,0.468742499,0.461026152,0.452267361,0.442494552,0.431742253,0.420051823,0.407472091,0.394059953,0.379880803,0.365008823,0.34952702,0.333527029,0.317108611,0.300378841,0.283450992,0.26644312,0.249476393,0.232673222,0.216155279,0.20004147,0.184445992,0.169476547,0.155232807,0.141805223,0.129274198,0.117709677,0.107171131,0.097707926,0.089359995,0.082158765,0.076128241,0.071286154,0.067645083,0.065213473,0.06399646
2536,0.491927076,0.490804225,0.488560885,0.485201919,0.480734901,0.475170509,0.468522947,0.460810528,0.452056276,0.442288628,0.43154212,0.419858115,0.407285437,0.393880969,0.379710082,0.364846927,0.349374462,0.333384268,0.31697603,0.300256745,0.283339588,0.266342517,0.24938659,0.23259411,0.216086637,0.199982973,0.184397216,0.169436981,0.155201867,0.141782266,0.129258536,0.117700595,0.107167903,0.097709825,0.089366304,0.082168788,0.076141306,0.071301611,0.06766231,0.065231867,0.064015433
2537,0.491696057,0.490573743,0.488331479,0.484974135,0.480509297,0.474947654,0.468303423,0.460594932,0.451845218,0.442082731,0.431342013,0.419664431,0.407098803,0.393702003,0.379539377,0.364685043,0.349221914,0.333241511,0.31684345,0.300134643,0.283228175,0.2662419,0.249296769,0.232514974,0.216017966,0.199924442,0.184348403,0.169397375,0.155170885,0.141759264,0.129242829,0.117691468,0.10716463,0.097711679,0.089372569,0.082178768,0.076154327,0.071317026,0.067679496,0.06525022,0.064034366
2538,0.491465067,0.49034329,0.488102101,0.484746381,0.480283722,0.474724829,0.468083927,0.460379365,0.451634188,0.441876861,0.431141931,0.41947077,0.406912192,0.393523057,0.379368688,0.364523172,0.349069375,0.333098759,0.31671087,0.300012538,0.283116753,0.266141268,0.249206927,0.232435813,0.215949267,0.199865879,0.184299554,0.169357731,0.155139861,0.141736219,0.129227076,0.117682296,0.107161311,0.097713487,0.08937879,0.082188704,0.076167305,0.071332399,0.06769664,0.065268532,0.064053259
2539,0.491234106,0.490112866,0.487872753,0.484518657,0.480058176,0.474502032,0.467864461,0.460163826,0.451423186,0.441671017,0.430941875,0.419277133,0.406725602,0.39334413,0.379198016,0.364361315,0.348916845,0.332956012,0.31657829,0.299890428,0.28300532,0.266040622,0.249117067,0.232356629,0.215880539,0.199807283,0.184250668,0.169318046,0.155108796,0.14171313,0.12921128,0.117673078,0.107157946,0.09771525,0.089384965,0.082198596,0.07618024,0.07134773,0.067713742,0.065286804,0.064072111
2540,0.491003175,0.489882472,0.487643435,0.484290961,0.47983266,0.474279264,0.467645023,0.459948315,0.451212211,0.4414652,0.430741844,0.41908352,0.406539034,0.393165222,0.37902736,0.36419947,0.348764325,0.332813271,0.316445711,0.299768313,0.282893879,0.265939961,0.249027187,0.23227742,0.215811782,0.199748655,0.184201746,0.169278323,0.155077688,0.141689998,0.129195438,0.117663815,0.107154536,0.097716968,0.089391097,0.082208444,0.076193133,0.071363018,0.067730804,0.065305034,0.064090922
2541,0.490772274,0.489652107,0.487414146,0.484063296,0.479607173,0.474056526,0.467425614,0.459732832,0.451001264,0.44125941,0.430541838,0.418889931,0.406352488,0.392986334,0.37885672,0.364037638,0.348611813,0.332670534,0.316313133,0.299646194,0.282782429,0.265839286,0.248937287,0.232198187,0.215742997,0.199689993,0.184152788,0.16923856,0.155046539,0.141666822,0.129179552,0.117654507,0.107151081,0.097718641,0.089397183,0.082218248,0.076205982,0.071378265,0.067747823,0.065323224,0.064109693
2542,0.490541402,0.489421772,0.487184887,0.48383566,0.479381716,0.473833817,0.467206234,0.459517378,0.450790345,0.441053647,0.430341858,0.418696366,0.406165964,0.392807465,0.378686097,0.36387582,0.348459311,0.332527802,0.316180555,0.299524072,0.282670969,0.265738597,0.248847369,0.23211893,0.215674183,0.199631299,0.184103793,0.169198758,0.155015348,0.141643603,0.129163621,0.117645153,0.10714758,0.097720269,0.089403226,0.082228009,0.076218789,0.071393469,0.067764802,0.065341373,0.064128423
2543,0.49031056,0.489191467,0.486955657,0.483608053,0.479156289,0.473611138,0.466986884,0.459301953,0.450579453,0.440847911,0.430141903,0.418502824,0.405979461,0.392628615,0.378515491,0.363714014,0.348306818,0.332385076,0.316047977,0.299401944,0.2825595,0.265637893,0.248757432,0.232039649,0.215605341,0.199572573,0.184054763,0.169158917,0.154984116,0.141620341,0.129147645,0.117635754,0.107144034,0.097721852,0.089409223,0.082237726,0.076231553,0.071408632,0.067781739,0.06535948,0.064147112
2544,0.490079748,0.488961191,0.486726458,0.483380476,0.478930891,0.473388488,0.466767562,0.459086556,0.45036859,0.440642201,0.429941975,0.418309307,0.405792981,0.392449785,0.378344901,0.363552222,0.348154335,0.332242354,0.315915401,0.299279813,0.282448022,0.265537176,0.248667475,0.231960344,0.21553647,0.199513814,0.184005696,0.169119036,0.154952842,0.141597035,0.129131625,0.11762631,0.107140443,0.09772339,0.089415177,0.0822474,0.076244274,0.071423752,0.067798635,0.065377548,0.064165761
2545,0.489848966,0.488730946,0.486497288,0.48315293,0.478705522,0.473165867,0.46654827,0.458871188,0.450157755,0.440436519,0.429742072,0.418115814,0.405606523,0.392270975,0.378174328,0.363390444,0.348001861,0.332099639,0.315782825,0.299157678,0.282336535,0.265436445,0.248577499,0.231881016,0.215467571,0.199455023,0.183956594,0.169079117,0.154921527,0.141573686,0.129115561,0.117616821,0.107136807,0.097724883,0.089421086,0.08225703,0.076256952,0.071438831,0.06781549,0.065395574,0.06418437
2546,0.489618214,0.48850073,0.486268148,0.482925413,0.478480184,0.472943276,0.466329007,0.458655849,0.449946947,0.440230864,0.429542195,0.417922345,0.405420086,0.392092184,0.378003772,0.363228678,0.347849397,0.331956928,0.31565025,0.299035539,0.28222504,0.2653357,0.248487505,0.231801663,0.215398644,0.199396199,0.183907455,0.169039159,0.154890171,0.141550294,0.129099453,0.117607288,0.107133125,0.097726331,0.08942695,0.082266616,0.076269587,0.071453868,0.067832303,0.065413559,0.064202938
2547,0.489387492,0.488270545,0.486039038,0.482697926,0.478254875,0.472720715,0.466109773,0.458440538,0.449736168,0.440025236,0.429342344,0.4177289,0.405233673,0.391913413,0.377833232,0.363066926,0.347696943,0.331814223,0.315517677,0.298913397,0.282113535,0.265234941,0.248397492,0.231722288,0.215329689,0.199337344,0.183858281,0.168999162,0.154858773,0.141526859,0.1290833,0.117597709,0.107129399,0.097727734,0.089432771,0.082276158,0.07628218,0.071468862,0.067849075,0.065431504,0.064221465
2548,0.489156799,0.488040389,0.485809959,0.482470469,0.478029597,0.472498183,0.465890569,0.458225257,0.449525418,0.439819635,0.429142518,0.417535479,0.405047281,0.391734662,0.37766271,0.362905188,0.347544498,0.331671524,0.315385104,0.29879125,0.282002022,0.265134168,0.24830746,0.231642889,0.215260706,0.199278456,0.183809072,0.168959127,0.154827334,0.141503381,0.129067103,0.117588085,0.107125627,0.097729092,0.089438547,0.082285658,0.07629473,0.071483815,0.067865806,0.065449408,0.064239952
2549,0.488926138,0.487810264,0.485580909,0.482243042,0.477804348,0.472275681,0.465671394,0.458010005,0.449314695,0.439614061,0.428942719,0.417342083,0.404860912,0.391555931,0.377492204,0.362743463,0.347392063,0.33152883,0.315252532,0.2986691,0.2818905,0.265033381,0.24821741,0.231563466,0.215191696,0.199219537,0.183759826,0.168919052,0.154795854,0.14147986,0.129050861,0.117578417,0.107121811,0.097730406,0.089444279,0.082295113,0.076307237,0.071498726,0.067882495,0.065467272,0.064258398
