"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)/Position,0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960
3.1375,0.98230457,0.977765545,0.96679046,0.953091575,0.93779087,0.92493369,0.915621855,0.90565993,0.90067073,0.89624364,0.89084185,0.88401355,0.877721285,0.86835174,0.85872254,0.84923151,0.839315395,0.82700479,0.812383875,0.783417365,0.689060665,0.4197948,0.12087598,0.01184895,0.000634375,4.97E-05,0,0,0,0,0,0,0
3.15,0.982327355,0.97774075,0.966803185,0.95322934,0.937759225,0.92505294,0.915674185,0.905776005,0.900731855,0.89631654,0.890940495,0.88414588,0.877846155,0.86841518,0.85895585,0.849356825,0.839446845,0.827210805,0.812729745,0.784050535,0.691579505,0.425058395,0.124172995,0.012346745,0.00066779,4.96E-05,0,0,0,0,0,0,0
3.1625,0.98234162,0.97773026,0.966838825,0.953246065,0.937893205,0.925049975,0.91578564,0.90586231,0.900824165,0.89637926,0.891116345,0.8842138,0.877950065,0.868522975,0.85899715,0.84959499,0.83964008,0.827459605,0.81288368,0.784741605,0.69408152,0.43040335,0.12751963,0.01280279,0.000684555,6.61E-05,0,0,0,0,0,0,0
3.175,0.982339575,0.977727175,0.966891905,0.95332088,0.937943965,0.92505282,0.91595865,0.905935215,0.9008741,0.89651281,0.891190695,0.884430975,0.878011815,0.86870878,0.85917171,0.849772975,0.83964634,0.82762277,0.813214665,0.78545401,0.6966779,0.435774305,0.13114102,0.013223275,0.000700285,8.26E-05,0,0,0,0,0,0,0
3.1875,0.98235066,0.97771507,0.96689818,0.953395915,0.937998625,0.92509782,0.91607474,0.90602861,0.900972135,0.89663132,0.891284605,0.884501005,0.87821176,0.868714575,0.85937752,0.84986619,0.839818755,0.827839265,0.81350142,0.786132345,0.699049005,0.44130563,0.13426119,0.013736145,0.000749975,8.26E-05,0,0,0,0,0,0,0
3.2,0.98236048,0.977752975,0.966858865,0.953494985,0.93802447,0.925176155,0.916173925,0.90609704,0.90100923,0.89674859,0.891336125,0.8845998,0.878340025,0.86882443,0.859550375,0.84998429,0.840018605,0.828045255,0.81368294,0.78683233,0.701356945,0.44660978,0.13750881,0.014379865,0.00083197,8.26E-05,0,0,0,0,0,0,0
3.2125,0.982395985,0.977767395,0.966886545,0.95354718,0.93808644,0.925185575,0.916267075,0.906197275,0.901099765,0.896855515,0.89147206,0.88468475,0.878436385,0.86893519,0.859684925,0.85018495,0.84014116,0.828345625,0.81399854,0.78741171,0.703821455,0.45200642,0.141237065,0.015119105,0.00089753,8.26E-05,0,0,0,0,0,0,0
3.225,0.982395125,0.977791695,0.966911785,0.953580485,0.93815145,0.925276845,0.91632913,0.906343905,0.901091385,0.89699896,0.891610275,0.884831345,0.87847262,0.86910746,0.859799585,0.85036459,0.840252415,0.82865248,0.81418896,0.78804543,0.706062565,0.45757399,0.14474199,0.015689205,0.0009634,8.26E-05,0,0,0,0,0,0,0
3.2375,0.982394315,0.977826865,0.96693309,0.95357633,0.938226685,0.925357475,0.916400435,0.90645445,0.90115695,0.897138075,0.891673605,0.884953275,0.87856356,0.86932967,0.859824135,0.850631275,0.84033473,0.828920095,0.81435401,0.788701845,0.708284925,0.46274041,0.14830102,0.016379075,0.001013745,9.91E-05,0,0,0,0,0,0,0
3.25,0.98239752,0.97782781,0.966959715,0.95363,0.9382836,0.92540983,0.916483375,0.9065579,0.901298835,0.897202605,0.8917594,0.885051475,0.878703645,0.869493255,0.86000712,0.85073816,0.840427225,0.829234175,0.814629445,0.789309045,0.71037221,0.468075705,0.152104405,0.01714522,0.001045835,9.91E-05,0,0,0,0,0,0,0
3.2625,0.98242196,0.97779859,0.966989395,0.953680745,0.938374145,0.92544715,0.916577075,0.906643985,0.90141812,0.8973018,0.89189082,0.88515145,0.878752895,0.86965949,0.86022037,0.85101532,0.840488625,0.82941867,0.81481553,0.78992,0.71264464,0.47334272,0.156090745,0.01805556,0.00108004,9.88E-05,0,0,0,0,0,0,0
3.275,0.982406385,0.97785497,0.967002175,0.95370442,0.93842771,0.925506845,0.916684395,0.906761315,0.901507105,0.897382765,0.89200502,0.88522976,0.87884116,0.86984893,0.860335825,0.851096605,0.840705865,0.82957632,0.81514118,0.790467315,0.714692705,0.47880969,0.16013037,0.0188358,0.001112865,0.000115245,0,0,0,0,0,0,0
3.2875,0.982428515,0.977871005,0.967005125,0.95377348,0.93847971,0.92554444,0.91681478,0.906797805,0.901652675,0.897420915,0.89210772,0.88538941,0.878896835,0.86995066,0.86047712,0.85127894,0.840927005,0.829721365,0.815447895,0.791003875,0.716748125,0.48389199,0.16399385,0.019660255,0.001179165,0.00011517,0,0,0,0,0,0,0
3.3,0.982418315,0.97790711,0.967069405,0.95378375,0.93850353,0.92561987,0.916861255,0.906843445,0.901804905,0.89748534,0.892266725,0.88544816,0.879045505,0.870052225,0.860589125,0.85148457,0.84115041,0.82996779,0.815728405,0.791521925,0.718678015,0.488988185,0.16799958,0.02038478,0.00119545,0.000132165,0,0,0,0,0,0,0
3.3125,0.982397195,0.97794769,0.96712242,0.95383236,0.938494345,0.925750395,0.916937405,0.90693842,0.90186923,0.897592915,0.892370495,0.88554315,0.879135085,0.870224865,0.860682455,0.85161797,0.84130717,0.830188215,0.81596382,0.792136435,0.72056471,0.493985005,0.17203759,0.02119023,0.00126199,0.00013216,0,0,0,0,0,0,0
3.325,0.98240159,0.977936705,0.967179415,0.953876065,0.93857821,0.925826255,0.917006355,0.90705899,0.901983595,0.897692825,0.892446475,0.885628085,0.879279835,0.87032255,0.860862765,0.8517349,0.841482815,0.830272655,0.816286655,0.792662445,0.72255871,0.498928905,0.176155675,0.022006525,0.001311205,0.000132005,0,0,0,0,0,0,0
3.3375,0.982420145,0.977985635,0.96720549,0.95389518,0.938559415,0.925940365,0.917093315,0.907242355,0.9020392,0.897785105,0.89259983,0.88574267,0.87939119,0.870406935,0.86107762,0.85182795,0.841683135,0.83043061,0.816563105,0.79321742,0.724340025,0.503730835,0.180709185,0.022966015,0.00136014,0.000132115,0,0,0,0,0,0,0
3.35,0.9824142,0.97799602,0.96724117,0.953949665,0.93859329,0.92599414,0.917187165,0.907356375,0.902091375,0.897988015,0.892647295,0.88583913,0.87948394,0.87059204,0.861257635,0.851918505,0.84186912,0.830576595,0.81680418,0.79379302,0.726104055,0.50864892,0.185031715,0.02381683,0.00150744,0.00013202,0,0,0,0,0,0,0
3.3625,0.98245336,0.978017785,0.967256615,0.95399373,0.938600725,0.926093115,0.91729843,0.907432865,0.902176795,0.898100965,0.892706365,0.88597498,0.879608375,0.870668125,0.861397875,0.852071595,0.8420627,0.830776195,0.817119095,0.794302505,0.727939765,0.513641555,0.18955995,0.02490834,0.001543365,0.00014808,0,0,0,0,0,0,0
3.375,0.98248358,0.978011465,0.96728036,0.95401992,0.938670235,0.9261557,0.917392625,0.90754751,0.902316195,0.89818999,0.892808535,0.88610586,0.879651565,0.87064878,0.86160947,0.852237585,0.842175425,0.83102667,0.81728521,0.79490417,0.72976742,0.518091985,0.1941269,0.02580332,0.00159289,0.00016463,0,0,0,0,0,0,0
3.3875,0.98248416,0.978028165,0.96732435,0.954047315,0.938718215,0.92623135,0.917441695,0.907639045,0.902489625,0.898235705,0.892918785,0.88621205,0.879720375,0.87085602,0.86172343,0.852445765,0.842275555,0.83115391,0.81774451,0.79531726,0.73149964,0.52298053,0.19813944,0.026660175,0.001693,0.000164745,0,0,0,0,0,0,0
3.4,0.982467445,0.97806412,0.967385285,0.95409528,0.93879498,0.926260535,0.917547035,0.907687175,0.902581155,0.89838116,0.89303215,0.88633895,0.879864285,0.870998625,0.861825,0.85261185,0.84244143,0.83135571,0.817908775,0.79579995,0.733089805,0.52773932,0.20266803,0.02775377,0.00174159,0.00019779,0,0,0,0,0,0,0
3.4125,0.98247533,0.97807724,0.967428215,0.9541489,0.93884696,0.926298545,0.91768649,0.907827605,0.90259449,0.89840757,0.893207605,0.88653532,0.879924415,0.87109141,0.862003585,0.85272291,0.842592685,0.83145378,0.81824832,0.796391805,0.73470469,0.53250132,0.20686694,0.028606295,0.00184068,0.00019746,0,0,0,0,0,0,0
3.425,0.98251648,0.978080285,0.96745923,0.954188045,0.93894958,0.926359325,0.91776012,0.90789316,0.902730335,0.898480665,0.893379925,0.88652162,0.88001827,0.8712589,0.86209674,0.85292387,0.842844405,0.831562915,0.81853373,0.79679004,0.73646975,0.537327415,0.211023815,0.029815725,0.002006245,0.000213515,0,0,0,0,0,0,0
3.4375,0.98252103,0.97812612,0.96750408,0.954224465,0.938994705,0.92644615,0.91784013,0.90798069,0.902808525,0.898574865,0.893559035,0.88656054,0.880126045,0.871415925,0.862252705,0.853043005,0.842959715,0.831759885,0.818822305,0.79718463,0.73796522,0.54193412,0.215537925,0.031045145,0.00216789,0.000213975,0,0,0,0,0,0,0
3.45,0.982524625,0.9781558,0.96754893,0.954238,0.93906683,0.92651198,0.917921435,0.90809505,0.90288646,0.89868434,0.89369416,0.88663681,0.88026141,0.871539835,0.862500775,0.85306725,0.843163285,0.831988965,0.81905296,0.79755034,0.73968306,0.546508195,0.22029565,0.0323248,0.002199575,0.00021418,0,0,0,0,0,0,0
3.4625,0.98252871,0.97815313,0.96754864,0.954280725,0.93913196,0.926588,0.91799184,0.90817344,0.903008375,0.89877386,0.893800265,0.886676855,0.88041889,0.8716411,0.862581865,0.85340797,0.843259205,0.83217409,0.81920923,0.798025195,0.74125195,0.551194805,0.224484515,0.03358763,0.00224773,0.000247135,0,0,0,0,0,0,0
3.475,0.982510445,0.97819937,0.967581485,0.95432194,0.939136055,0.92664631,0.918121585,0.90822983,0.90311426,0.898960065,0.893798675,0.886782125,0.880494115,0.87180858,0.86273535,0.853505115,0.843530875,0.832278885,0.819604715,0.798434705,0.742826495,0.555603925,0.228846845,0.03500757,0.0023976,0.00024707,0,0,0,0,0,0,0
3.4875,0.982509335,0.978242515,0.96758887,0.95436843,0.939179805,0.926701445,0.918204825,0.908344045,0.903123475,0.89909078,0.893941295,0.88686248,0.880585285,0.87198145,0.86279472,0.853680445,0.84377217,0.83243731,0.819747605,0.79896872,0.744380555,0.559629015,0.233667795,0.03623542,0.002595155,0.0002472,0,0,0,0,0,0,0
3.5,0.9825312,0.97826017,0.9676002,0.95443877,0.93920926,0.926881965,0.91819231,0.90847064,0.903212275,0.899304595,0.893954565,0.887002,0.880609655,0.87218298,0.86289812,0.853837915,0.844015845,0.83257776,0.81995422,0.79943733,0.74577287,0.564000705,0.23886397,0.03749763,0.002711905,0.00028,0,0,0,0,0,0,0
3.5125,0.982543135,0.978235165,0.967632325,0.954493155,0.939277465,0.927002485,0.918246145,0.908640805,0.903227885,0.899355595,0.894085495,0.88711874,0.880700165,0.87235148,0.86300368,0.853918515,0.844203615,0.83278611,0.820209645,0.79975833,0.747193645,0.568251695,0.2435222,0.038655335,0.002858645,0.00028,0,0,0,0,0,0,0
3.525,0.98254631,0.97821766,0.967680035,0.954495325,0.939404655,0.927086655,0.918367435,0.908770515,0.903258645,0.899416455,0.89422376,0.88720969,0.88082757,0.87247244,0.863166095,0.854076115,0.844384395,0.83294594,0.82053869,0.800109775,0.74865545,0.57264812,0.248501685,0.04019312,0.00295514,0.00032984,0,0,0,0,0,0,0
3.5375,0.982524535,0.978251555,0.967699665,0.95452711,0.93947593,0.92721478,0.918433835,0.90882588,0.903395865,0.899432565,0.89436411,0.887346215,0.880879765,0.87263313,0.86327698,0.854209985,0.844624425,0.83311436,0.820828045,0.800558055,0.74981321,0.5769153,0.25321516,0.041805715,0.002989725,0.00032989,0,0,0,0,0,0,0
3.55,0.98253804,0.9782609,0.967727475,0.954548275,0.939617705,0.927183835,0.91856454,0.908952475,0.90344585,0.89952515,0.894416695,0.887476215,0.88099499,0.872751845,0.86344095,0.854297415,0.84465113,0.833371765,0.82098686,0.801062135,0.7511595,0.58096678,0.25816748,0.04313849,0.00317015,0.000329805,0,0,0,0,0,0,0
3.5625,0.98252293,0.97826699,0.967778675,0.95462219,0.93961566,0.927356285,0.91867834,0.90891813,0.903661395,0.89953701,0.89456269,0.887668975,0.881056005,0.872965735,0.8633711,0.854580885,0.844791265,0.833529845,0.82118184,0.80150817,0.752636275,0.58508664,0.26335559,0.044691915,0.003286305,0.0003295,0,0,0,0,0,0,0
3.575,0.982534325,0.97826209,0.967846255,0.95463896,0.93967626,0.927372715,0.918785905,0.90896963,0.90370791,0.89968869,0.89463457,0.887823055,0.88115164,0.87307271,0.8635386,0.8547035,0.844948335,0.833756385,0.821425335,0.801909735,0.75384325,0.589276535,0.26837184,0.046288495,0.003487605,0.00032901,0,0,0,0,0,0,0
3.5875,0.98253313,0.978225965,0.96790388,0.954639825,0.93979528,0.92739619,0.91888297,0.909007955,0.903834025,0.89978727,0.89473743,0.88792667,0.881292985,0.873189965,0.863766905,0.854808785,0.845051135,0.834020415,0.821699285,0.802311525,0.754947085,0.59350555,0.27353263,0.04789303,0.00368496,0.00036102,0,0,0,0,0,0,0
3.6,0.982538045,0.97824124,0.96788836,0.95472253,0.93983373,0.927469795,0.918971755,0.909113995,0.90386858,0.899840635,0.894809895,0.888069455,0.88142211,0.873352115,0.86392859,0.854952935,0.845213355,0.83418339,0.82191676,0.80273352,0.756132385,0.59731638,0.278869285,0.04995254,0.003933485,0.000361105,0,0,0,0,0,0,0
3.6125,0.98256703,0.978237275,0.96790362,0.95479606,0.939891775,0.927533315,0.91904753,0.909241045,0.90403544,0.899870415,0.89493782,0.8881669,0.881491435,0.87354252,0.86400556,0.855199855,0.84529157,0.83440688,0.822128135,0.803121065,0.75729517,0.60109941,0.2839098,0.051453665,0.004047325,0.00039519,0,0,0,0,0,0,0
3.625,0.98261525,0.97821286,0.9679107,0.95484353,0.939980145,0.9275684,0.91907377,0.9093506,0.904112415,0.899957655,0.89501636,0.888290485,0.88160731,0.87359997,0.864165415,0.85529653,0.84541877,0.834667525,0.82231488,0.80368252,0.75839834,0.604854015,0.28885596,0.05337972,0.004294555,0.000395575,0,0,0,0,0,0,0
3.6375,0.9825884,0.978228645,0.96791734,0.95489989,0.940067885,0.927609615,0.91918846,0.909435505,0.9041378,0.900029825,0.89507662,0.888409875,0.881809645,0.873705105,0.864264855,0.85542491,0.84555348,0.834781205,0.822657585,0.804090585,0.75946413,0.608697685,0.294322095,0.055350745,0.00444339,0.0004113,0,0,0,0,0,0,0
3.65,0.98260963,0.978240805,0.96794209,0.95493919,0.940183105,0.927673625,0.919339295,0.90947853,0.90420875,0.90011551,0.895165665,0.888558235,0.88196451,0.87385102,0.864309785,0.855624255,0.84572998,0.834954445,0.82288985,0.80443489,0.760649485,0.612252045,0.29970224,0.05698734,0.004704935,0.000428155,1.68E-05,0,0,0,0,0,0
3.6625,0.982586905,0.978242055,0.9679794,0.955005955,0.94019909,0.927733255,0.91944955,0.909623705,0.90427245,0.90013338,0.895343815,0.8886722,0.88204153,0.873924935,0.864547115,0.85571274,0.845874915,0.83516249,0.82312485,0.80468943,0.76189985,0.61601162,0.304622925,0.05884113,0.004964635,0.00042881,1.68E-05,0,0,0,0,0,0
3.675,0.982590855,0.978247825,0.967979745,0.955086885,0.940262365,0.927773535,0.919512775,0.90971366,0.90427803,0.900234285,0.895438625,0.88874523,0.88220213,0.873899415,0.86475661,0.855828745,0.846087705,0.83535539,0.82323292,0.805068075,0.76301635,0.61966803,0.30981041,0.061021565,0.00522158,0.000477355,1.68E-05,0,0,0,0,0,0
3.6875,0.982568685,0.97830065,0.967973445,0.95513251,0.94031672,0.927807655,0.919593105,0.90980857,0.904363485,0.90032471,0.895524875,0.88878941,0.88225342,0.874177865,0.864823085,0.856018965,0.84625269,0.83557803,0.82345293,0.80537772,0.76421259,0.623004475,0.314694135,0.06296893,0.005463095,0.000477965,3.35E-05,0,0,0,0,0,0
3.7,0.98254524,0.978346605,0.96795586,0.95518574,0.9403615,0.92797111,0.919617985,0.90985717,0.90445386,0.900479335,0.895578905,0.88892737,0.88235442,0.874380245,0.864864325,0.856163115,0.846480235,0.835725355,0.82359437,0.80576125,0.765298945,0.626531135,0.319959595,0.06510648,0.005677065,0.000493425,3.35E-05,0,0,0,0,0,0
3.7125,0.98260189,0.978330025,0.967989415,0.955232075,0.940425055,0.9279332,0.91969917,0.90992395,0.904558305,0.90056514,0.895612485,0.88905215,0.88247888,0.87458696,0.86492444,0.856330665,0.846505125,0.836000835,0.823773035,0.80604634,0.76659415,0.629752605,0.324945465,0.0675409,0.00595536,0.000493215,3.35E-05,0,0,0,0,0,0
3.725,0.98260631,0.97835089,0.968001635,0.95524822,0.94047745,0.92803569,0.91978974,0.909991875,0.90461009,0.900637485,0.895713,0.889258015,0.88252726,0.8747282,0.86503494,0.85647932,0.8465919,0.83625811,0.823988115,0.806452815,0.767513225,0.6333259,0.33033828,0.069890375,0.006180345,0.000477115,3.34E-05,0,0,0,0,0,0
3.7375,0.9826029,0.978347075,0.968029995,0.955252515,0.94051038,0.928145825,0.919791455,0.91010163,0.90469461,0.900692405,0.89577464,0.88938176,0.88264911,0.87489344,0.8651634,0.856608365,0.84672452,0.836560805,0.824132005,0.806883105,0.768406995,0.63669261,0.33582355,0.07243997,0.006502325,0.00047729,3.34E-05,0,0,0,0,0,0
3.75,0.982625835,0.97835951,0.968048775,0.95529651,0.940567375,0.92823051,0.919869825,0.910118275,0.90481384,0.900839575,0.895799785,0.88953467,0.8827609,0.874990975,0.86526516,0.856805565,0.846839485,0.836699325,0.824373485,0.80721667,0.769367785,0.64012941,0.340950075,0.074748465,0.00670431,0.000492125,3.34E-05,0,0,0,0,0,0
3.7625,0.982635285,0.97835057,0.968097005,0.95530284,0.94065006,0.92827959,0.91999587,0.91018165,0.904898985,0.90098064,0.895892115,0.88962535,0.882885385,0.8750304,0.865383775,0.856979235,0.84696246,0.8369073,0.824613415,0.807638645,0.77031875,0.643421765,0.34617388,0.077367485,0.006976735,0.00054211,3.33E-05,0,0,0,0,0,0
3.775,0.982635915,0.97835107,0.96810292,0.955352705,0.94078218,0.92837977,0.91998634,0.9102755,0.90501891,0.901139545,0.89590393,0.889781265,0.883027655,0.875135585,0.865529705,0.857097205,0.847119305,0.8370435,0.824873585,0.80791962,0.771282575,0.64654498,0.35158737,0.08002634,0.007327575,0.00057502,3.33E-05,0,0,0,0,0,0
3.7875,0.982635805,0.97833487,0.968122975,0.955445035,0.940831725,0.928464995,0.9199475,0.910421265,0.90511402,0.90122325,0.895983645,0.889950665,0.8831161,0.87527505,0.86569086,0.85721914,0.847269875,0.83724668,0.82511461,0.80826112,0.77215733,0.649625085,0.357029595,0.083154275,0.007618785,0.000591345,3.33E-05,0,0,0,0,0,0
3.8,0.98262504,0.978350905,0.968187635,0.955466945,0.940862445,0.92856067,0.919953635,0.910613815,0.905207,0.90129199,0.89610139,0.890004645,0.883242475,0.87531692,0.865762225,0.857478565,0.847525135,0.83734374,0.825294905,0.80857085,0.773124685,0.652663715,0.36211543,0.085539505,0.00798424,0.000607435,3.33E-05,0,0,0,0,0,0
3.8125,0.982623455,0.978363585,0.968211335,0.95549893,0.94096888,0.928603245,0.919983655,0.9106986,0.905299415,0.9013887,0.89615108,0.89015298,0.88330227,0.875472225,0.86591692,0.857617835,0.84755657,0.837642295,0.82537315,0.808952135,0.774040795,0.655677065,0.367653345,0.08799447,0.008478985,0.000641325,3.33E-05,0,0,0,0,0,0
3.825,0.982665385,0.97836264,0.968235135,0.955522435,0.941017465,0.928701955,0.92000215,0.910820685,0.905330115,0.90150912,0.896232195,0.89025907,0.883407885,0.87561962,0.86608786,0.857711465,0.84774712,0.83783504,0.825515435,0.80926045,0.77490569,0.65879219,0.373088825,0.09057021,0.00895334,0.00069332,3.32E-05,0,0,0,0,0,0
3.8375,0.98263791,0.97838064,0.968282635,0.95557269,0.94105285,0.92877069,0.920062785,0.910942735,0.905399305,0.901689535,0.89630809,0.8903347,0.883393875,0.875812785,0.866113065,0.85787146,0.847927025,0.83805487,0.82567457,0.80954461,0.775716395,0.66186546,0.37802833,0.09340697,0.00956313,0.00076048,3.32E-05,0,0,0,0,0,0
3.85,0.98264713,0.97835987,0.96832451,0.955628455,0.94108784,0.92894416,0.920135675,0.911005975,0.905406255,0.90170065,0.896498055,0.89034465,0.883614145,0.875831915,0.866302165,0.858046435,0.84810834,0.838142465,0.825907485,0.809846515,0.776661735,0.66456057,0.383415635,0.096385785,0.009959725,0.00077749,3.32E-05,0,0,0,0,0,0
3.8625,0.98267117,0.978350875,0.968347585,0.95564289,0.941199005,0.92891603,0.920247855,0.911073205,0.905482505,0.90186113,0.896513165,0.890389395,0.883742065,0.876004875,0.866488135,0.85814199,0.848250815,0.838361395,0.826064695,0.81022222,0.7774498,0.66752891,0.388199835,0.09938669,0.010358145,0.000793885,3.32E-05,0,0,0,0,0,0
3.875,0.982688655,0.978383865,0.96832881,0.955675785,0.941265355,0.928960515,0.92033143,0.911187,0.905523435,0.90190221,0.896685705,0.890500015,0.88379577,0.876184315,0.866602275,0.858338885,0.848411885,0.838408515,0.826370915,0.81056302,0.77832412,0.670410665,0.39314607,0.102288035,0.01086869,0.000827325,3.31E-05,0,0,0,0,0,0
3.8875,0.982703405,0.978380585,0.96834606,0.955712415,0.94135102,0.929016565,0.92047269,0.91125124,0.90558956,0.9019878,0.896701185,0.89057812,0.88391523,0.876345495,0.86674265,0.85843253,0.848581695,0.83852687,0.82659749,0.810778715,0.779175395,0.673137265,0.398376745,0.105336315,0.011279475,0.00090937,4.98E-05,0,0,0,0,0,0
3.9,0.982715575,0.97837936,0.968372045,0.95573472,0.941392505,0.929059595,0.920545675,0.911417435,0.905613735,0.90211053,0.896765825,0.890729955,0.884021355,0.876527305,0.866835695,0.85857322,0.84870928,0.838734995,0.82679718,0.81103304,0.779936575,0.675843565,0.403419865,0.10882679,0.011726615,0.00094282,4.97E-05,0,0,0,0,0,0
3.9125,0.98273198,0.978356225,0.96837273,0.955776975,0.94143914,0.929205725,0.920592275,0.911479015,0.90577601,0.902180375,0.89675141,0.89093906,0.88407828,0.8766108,0.86695449,0.85877555,0.8488758,0.83885898,0.826959005,0.81137666,0.780709605,0.678530525,0.40867565,0.111842135,0.0122293,0.000976685,4.97E-05,0,0,0,0,0,0
3.925,0.98274131,0.97838598,0.968376155,0.95579708,0.94152576,0.929277625,0.920614655,0.91157108,0.90590533,0.902258,0.89683307,0.890934745,0.884295665,0.8767049,0.86711809,0.858873905,0.849048495,0.83905583,0.827237685,0.811591085,0.781546035,0.681087145,0.41376119,0.11529962,0.01267688,0.00099113,6.64E-05,0,0,0,0,0,0
